"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.838628447E2,5.181540060E1,4.693966115E0,2.360105385E0,4.788344204E-1,1.951255272E2,3.200483309E1,3.200483309E1
6.848628565E2,5.181541091E1,4.693968814E0,2.356313502E0,4.788344204E-1,1.943843014E2,3.200483309E1,3.200483309E1
6.858628682E2,5.181541775E1,4.693967698E0,2.372197512E0,2.243873328E-1,1.953136033E2,3.200483309E1,3.200483309E1
6.868628812E2,5.181542502E1,4.693964811E0,2.381706369E0,1.142026708E-1,1.960010892E2,3.200483309E1,3.200483309E1
6.878628930E2,5.181543181E1,4.693962179E0,2.389733137E0,1.857873648E-1,1.959496032E2,3.200483309E1,3.200483309E1
6.888629051E2,5.181543679E1,4.693958222E0,2.397436601E0,2.894937992E-3,1.958635838E2,3.200483309E1,3.200483309E1
6.898629177E2,5.181543821E1,4.693952583E0,2.401835869E0,3.928447142E-2,1.953239169E2,3.200483309E1,3.200483309E1
6.908629303E2,5.181544334E1,4.693953389E0,2.399862237E0,8.165196329E-2,1.950691918E2,3.200483309E1,3.200483309E1
6.918629423E2,5.181544712E1,4.693953499E0,2.407516665E0,4.161628783E-1,1.952556560E2,3.200483309E1,3.200483309E1
6.928629547E2,5.181544944E1,4.693955032E0,2.413689441E0,1.199568510E-1,1.882044419E2,3.200483309E1,3.200483309E1
6.938629674E2,5.181545221E1,4.693959927E0,2.418653185E0,6.319110841E-2,1.868898764E2,3.200483309E1,3.200483309E1
6.948629798E2,5.181545200E1,4.693960315E0,2.426376503E0,1.590840518E-2,1.850960091E2,3.200483309E1,3.200483309E1
6.958629926E2,5.181545225E1,4.693960171E0,2.427131669E0,1.083884947E-2,1.852134338E2,3.200483309E1,3.200483309E1
6.968630041E2,5.181545251E1,4.693959329E0,2.427437212E0,1.278634183E-2,1.853826995E2,3.200483309E1,3.200483309E1
6.978630166E2,5.181545244E1,4.693958704E0,2.427248039E0,4.713934381E-3,1.855550525E2,3.200483309E1,3.200483309E1
6.988630284E2,5.181545268E1,4.693958429E0,2.426707272E0,2.035704209E-3,1.853233452E2,3.200483309E1,3.200483309E1
6.998630415E2,5.181545314E1,4.693957924E0,2.426797390E0,2.735615009E-3,1.856911918E2,3.200483309E1,3.200483309E1
7.008630531E2,5.181545333E1,4.693957499E0,2.427101660E0,1.589181193E-4,1.855956648E2,3.200483309E1,3.200483309E1
7.018630667E2,5.181545351E1,4.693957096E0,2.427111487E0,1.181791595E-4,1.854102115E2,3.200483309E1,3.200483309E1
7.028630778E2,5.181545384E1,4.693956977E0,2.427091871E0,1.447846182E-3,1.852650290E2,3.200483309E1,3.200483309E1
7.038630903E2,5.181545443E1,4.693956486E0,2.427457264E0,7.886464300E-5,1.857425822E2,3.200483309E1,3.200483309E1
7.048631032E2,5.181545442E1,4.693956579E0,2.427984755E0,1.232793787E-3,1.850655602E2,3.200483309E1,3.200483309E1
7.058631154E2,5.181545401E1,4.693961320E0,2.428092436E0,3.495365381E-2,1.832955986E2,3.200483309E1,3.200483309E1
7.068631275E2,5.181544937E1,4.693961005E0,2.430712457E0,5.922525190E-3,1.837314193E2,3.200483309E1,3.200483309E1
7.078631399E2,5.181544619E1,4.693960091E0,2.424458193E0,2.006774694E-1,1.738360052E2,3.200483309E1,3.200483309E1
7.088631519E2,5.181544874E1,4.693971068E0,2.418844287E0,2.793574333E-1,1.574199597E2,3.200483309E1,3.200483309E1
7.098631651E2,5.181545521E1,4.693981267E0,2.429512984E0,2.092273533E-1,1.653647674E2,3.200483309E1,3.200483309E1
7.108631772E2,5.181546557E1,4.693988950E0,2.445713521E0,1.356302388E-2,1.680561352E2,3.200483309E1,3.200483309E1
7.118631895E2,5.181547644E1,4.693996875E0,2.464609575E0,7.705986500E-2,1.736204854E2,3.200483309E1,3.200483309E1
7.128632016E2,5.181547559E1,4.693997996E0,2.483414693E0,1.190791605E-3,1.668600461E2,3.200483309E1,3.200483309E1
7.138632141E2,5.181547647E1,4.694000853E0,2.484924416E0,5.026466027E-2,1.629624943E2,3.200483309E1,3.200483309E1
7.148632270E2,5.181547626E1,4.694002931E0,2.487561045E0,9.282356128E-3,1.602263205E2,3.200483309E1,3.200483309E1
7.158632393E2,5.181547633E1,4.694004161E0,2.488679582E0,1.258717943E-2,1.588358169E2,3.200483309E1,3.200483309E1
7.168632507E2,5.181547612E1,4.694004716E0,2.489512413E0,5.231947079E-2,1.614321221E2,3.200483309E1,3.200483309E1
7.178632630E2,5.181547536E1,4.694005688E0,2.489657494E0,7.955501229E-2,1.667836026E2,3.200483309E1,3.200483309E1
7.188632758E2,5.181547397E1,4.694007210E0,2.489373312E0,8.240138739E-2,1.698968302E2,3.200483309E1,3.200483309E1
7.198632880E2,5.181547289E1,4.694007966E0,2.488689147E0,1.445986610E-2,1.691024245E2,3.200483309E1,3.200483309E1
7.208632998E2,5.181547303E1,4.694007615E0,2.487896319E0,5.217426457E-3,1.705995610E2,3.200483309E1,3.200483309E1
7.218633128E2,5.181547332E1,4.694006922E0,2.487768972E0,1.102278382E-2,1.781659080E2,3.200483309E1,3.200483309E1
7.228633251E2,5.181547452E1,4.694007476E0,2.487687572E0,1.105882600E-1,1.830840130E2,3.200483309E1,3.200483309E1
7.238633367E2,5.181547369E1,4.694006949E0,2.489241551E0,9.716301411E-2,1.929713265E2,1.600241655E1,1.600241655E1
7.248633488E2,5.181547419E1,4.694004803E0,2.488243384E0,1.969619282E-2,1.958239141E2,1.600241655E1,1.600241655E1
7.258633620E2,5.181547526E1,4.694002825E0,2.487508420E0,7.352953404E-2,2.075533979E2,1.600241655E1,1.600241655E1
7.268633742E2,5.181548151E1,4.693993377E0,2.487531054E0,2.299141437E-1,2.066192056E2,1.600241655E1,1.600241655E1
7.278633869E2,5.181548683E1,4.693984648E0,2.489685952E0,1.814580560E-1,2.012424807E2,1.600241655E1,1.600241655E1
7.288633984E2,5.181549003E1,4.693980920E0,2.492030042E0,6.330577731E-1,1.559649108E2,1.600241655E1,1.600241655E1
7.298634107E2,5.181548926E1,4.693977776E0,2.494496049E0,6.330577731E-1,1.274473547E2,1.600241655E1,1.600241655E1
7.308634235E2,5.181548766E1,4.693979223E0,2.492414922E0,9.350628592E-3,1.145876590E2,1.600241655E1,1.600241655E1
7.318634361E2,5.181548761E1,4.693979327E0,2.490864417E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
7.328634481E2,5.181548758E1,4.693979451E0,2.979033705E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
7.338634599E2,5.181550448E1,4.693941872E0,3.358395889E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
7.348634732E2,5.181550969E1,4.693978119E0,3.650647065E0,2.541249096E-1,1.059938535E2,1.600241655E1,1.600241655E1
7.358634856E2,5.181550529E1,4.693982921E0,2.633648767E0,8.081580997E-1,1.383740182E2,1.600241655E1,1.600241655E1
7.368634971E2,5.181549903E1,4.693993144E0,2.528065957E0,8.081580997E-1,1.353892255E2,3.200483309E1,3.200483309E1
7.378635100E2,5.181549404E1,4.694002759E0,2.513713960E0,8.081580997E-1,1.350442326E2,3.200483309E1,3.200483309E1
7.388635224E2,5.181548460E1,4.694017937E0,2.510469449E0,1.322850466E0,1.654083987E2,3.200483309E1,3.200483309E1
7.398635345E2,5.181547421E1,4.694028242E0,2.507041360E0,1.322850466E0,1.381939471E2,3.200483309E1,3.200483309E1
7.408635468E2,5.181546546E1,4.694039256E0,2.502019062E0,9.667182565E-1,1.516327814E2,3.200483309E1,3.200483309E1
7.418635595E2,5.181545114E1,4.694052000E0,2.500068010E0,9.332264066E-1,1.521750711E2,3.200483309E1,3.200483309E1
7.428635722E2,5.181545020E1,4.694047232E0,2.496611339E0,7.571143508E-1,1.505132861E2,3.200483309E1,3.200483309E1
7.438635839E2,5.181543976E1,4.694050746E0,2.492231630E0,7.571143508E-1,1.499984264E2,1.600241655E1,1.600241655E1
7.448635963E2,5.181542953E1,4.694060033E0,2.486242130E0,6.089016199E-1,1.479728382E2,1.600241655E1,1.600241655E1
7.458636088E2,5.181542649E1,4.694061055E0,2.485540183E0,6.089016199E-1,1.485421208E2,1.600241655E1,1.600241655E1
7.468636208E2,5.181541431E1,4.694068864E0,2.484196261E0,1.169213772E0,1.492410267E2,1.600241655E1,1.600241655E1
7.478636330E2,5.181539570E1,4.694081681E0,2.482849939E0,1.534543633E0,1.492353030E2,1.600241655E1,1.600241655E1
7.488636460E2,5.181537991E1,4.694095938E0,2.484229360E0,1.402693272E0,1.486534255E2,1.600241655E1,1.600241655E1
7.498636578E2,5.181536797E1,4.694098439E0,2.492050866E0,1.402693272E0,1.524470492E2,1.600241655E1,1.600241655E1
7.508636707E2,5.181535669E1,4.694102843E0,2.490350793E0,9.273227453E-1,1.497807483E2,1.600241655E1,1.600241655E1
7.518636823E2,5.181535055E1,4.694107359E0,2.490884597E0,9.273227453E-1,1.465918969E2,1.600241655E1,1.600241655E1
7.528636947E2,5.181534457E1,4.694112063E0,2.494467335E0,7.136453390E-1,1.477528514E2,1.600241655E1,1.600241655E1
7.538637075E2,5.181533770E1,4.694118526E0,2.499041613E0,7.136453390E-1,1.486240148E2,1.600241655E1,1.600241655E1
7.548637185E2,5.181533030E1,4.694128956E0,2.506327730E0,1.096762538E0,1.480236821E2,1.600241655E1,1.600241655E1
7.558637316E2,5.181531888E1,4.694141836E0,2.520233069E0,1.608549595E0,1.496952206E2,1.600241655E1,1.600241655E1
7.568637438E2,5.181529871E1,4.694154542E0,2.538927070E0,1.608549595E0,1.554901171E2,1.600241655E1,1.600241655E1
7.578637570E2,5.181527239E1,4.694164522E0,2.559061240E0,2.100087166E0,1.613647081E2,1.600241655E1,1.600241655E1
7.588637686E2,5.181524758E1,4.694167398E0,2.577660580E0,2.271824121E0,1.669724983E2,1.600241655E1,1.600241655E1
7.598637818E2,5.181522466E1,4.694171639E0,2.583523657E0,2.271824121E0,1.663342718E2,1.600241655E1,1.600241655E1
7.608637938E2,5.181520786E1,4.694176410E0,2.584109965E0,2.054702759E0,1.623761499E2,1.600241655E1,1.600241655E1
7.618638051E2,5.181519917E1,4.694180920E0,2.584168595E0,1.724949241E0,1.605714500E2,1.600241655E1,1.600241655E1
7.628638177E2,5.181519453E1,4.694183633E0,2.584174458E0,7.888954282E-1,1.379060409E2,1.600241655E1,1.600241655E1
7.638638307E2,5.181519106E1,4.694190999E0,2.584175045E0,7.888954282E-1,1.279081466E2,1.600241655E1,1.600241655E1
7.648638428E2,5.181518607E1,4.694204241E0,2.584175103E0,7.888954282E-1,1.297940028E2,1.600241655E1,1.600241655E1
7.658638554E2,5.181517945E1,4.694219806E0,2.584175109E0,1.019957185E0,1.287815912E2,1.600241655E1,1.600241655E1
7.668638680E2,5.181517605E1,4.694234008E0,2.584175110E0,7.793655992E-1,1.298554062E2,1.600241655E1,1.600241655E1
7.678638802E2,5.181517036E1,4.694240032E0,2.584175110E0,8.576198816E-1,1.398139450E2,1.600241655E1,1.600241655E1
7.688638918E2,5.181515487E1,4.694255500E0,2.584175110E0,8.576198816E-1,1.434473324E2,3.200483309E1,3.200483309E1
7.698639040E2,5.181513507E1,4.694259694E0,2.584175110E0,1.406908870E0,1.452968247E2,3.200483309E1,3.200483309E1
7.708639182E2,5.181512014E1,4.694273484E0,2.584175110E0,1.057574272E0,1.447125020E2,3.200483309E1,3.200483309E1
7.718639286E2,5.181510045E1,4.694291344E0,2.584175110E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
7.728639416E2,5.181507615E1,4.694299838E0,2.917741815E0,2.883636951E0,1.498390917E2,3.200483309E1,3.200483309E1
7.738639541E2,5.181505109E1,4.694310690E0,2.617531780E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
7.748639659E2,5.181502865E1,4.694331778E0,2.955566409E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
7.758639780E2,5.181502760E1,4.694331015E0,3.236800768E0,1.086026192E0,1.490436616E2,4.800724964E1,4.800724964E1
7.768639903E2,5.181502265E1,4.694335442E0,2.649437676E0,1.086026192E0,1.490176932E2,4.800724964E1,4.800724964E1
7.778640028E2,5.181501856E1,4.694341457E0,2.590701366E0,7.538369298E-1,1.484932713E2,3.200483309E1,3.200483309E1
7.788640158E2,5.181501387E1,4.694345504E0,2.584827736E0,5.792715549E-1,1.489363593E2,3.200483309E1,3.200483309E1
7.798640277E2,5.181501372E1,4.694342440E0,2.584240372E0,3.729182184E-1,1.496160178E2,3.200483309E1,3.200483309E1
7.808640394E2,5.181501259E1,4.694341769E0,2.584181636E0,3.729182184E-1,1.495833148E2,3.200483309E1,3.200483309E1
7.818640519E2,5.181501227E1,4.694337335E0,2.584175762E0,3.583560884E-1,1.508509433E2,3.200483309E1,3.200483309E1
7.828640652E2,5.181501504E1,4.694331270E0,2.584175175E0,6.273725629E-2,1.530103349E2,3.200483309E1,3.200483309E1
7.838640764E2,5.181501824E1,4.694323588E0,2.584175116E0,3.715005219E-1,1.510500023E2,3.200483309E1,3.200483309E1
7.848640897E2,5.181501816E1,4.694327995E0,2.584175111E0,3.715005219E-1,1.492690305E2,3.200483309E1,3.200483309E1
7.858641016E2,5.181501989E1,4.694333431E0,2.584175110E0,3.715005219E-1,1.502289589E2,3.200483309E1,3.200483309E1
7.868641139E2,5.181501929E1,4.694335183E0,2.584175110E0,4.620339274E-1,3.574545898E2,3.200483309E1,3.200483309E1
7.878641266E2,5.181502470E1,4.694322903E0,2.584175110E0,7.918370366E-1,2.818202168E2,3.200483309E1,3.200483309E1
7.888641381E2,5.181503112E1,4.694305341E0,2.584175110E0,1.129969597E0,2.594026070E2,3.200483309E1,3.200483309E1
7.898641505E2,5.181504424E1,4.694293686E0,2.584175110E0,1.000674486E0,3.066201419E2,3.200483309E1,3.200483309E1
7.908641623E2,5.181505866E1,4.694274703E0,2.584175110E0,1.129969597E0,3.091403451E2,3.200483309E1,3.200483309E1
7.918641753E2,5.181507296E1,4.694261606E0,2.584175110E0,1.394666314E0,3.266960349E2,3.200483309E1,3.200483309E1
7.928641878E2,5.181508861E1,4.694244022E0,2.584175110E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
7.938642000E2,5.181509913E1,4.694231309E0,2.920233088E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
7.948642126E2,5.181511036E1,4.694214501E0,3.189278398E0,1.671284676E0,3.147453076E2,4.800724964E1,4.800724964E1
7.958642255E2,5.181512222E1,4.694198892E0,2.644685439E0,1.681426883E0,3.221961151E2,4.800724964E1,4.800724964E1
7.968642366E2,5.181513526E1,4.694178534E0,2.590226143E0,1.875982881E0,3.215391328E2,4.800724964E1,4.800724964E1
7.978642490E2,5.181514660E1,4.694146849E0,2.584780213E0,1.875982881E0,2.994148934E2,3.200483309E1,3.200483309E1
7.988642621E2,5.181515923E1,4.694103728E0,2.533519983E0,2.036278248E0,2.805960010E2,3.200483309E1,3.200483309E1
7.998642745E2,5.181516621E1,4.694075581E0,2.422423959E0,2.100015163E0,2.912095139E2,3.200483309E1,3.200483309E1
8.008642869E2,5.181517690E1,4.694044247E0,2.344744074E0,2.100015163E0,2.910100724E2,3.200483309E1,3.200483309E1
8.018642992E2,5.181518976E1,4.694010303E0,2.267384564E0,2.100015163E0,2.834257210E2,3.200483309E1,3.200483309E1
8.028643112E2,5.181519123E1,4.693971962E0,2.189531807E0,2.182909250E0,2.831084724E2,3.200483309E1,3.200483309E1
8.038643239E2,5.181519697E1,4.693938475E0,2.094322825E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
8.048643360E2,5.181520427E1,4.693902486E0,2.531565260E0,2.139245749E0,2.817828966E2,3.200483309E1,3.200483309E1
8.058643476E2,5.181521289E1,4.693870874E0,1.986785371E0,2.680141687E0,2.739064318E2,3.200483309E1,3.200483309E1
8.068643600E2,5.181521315E1,4.693830250E0,1.915021082E0,2.680141687E0,2.707414314E2,3.200483309E1,3.200483309E1
8.078643727E2,5.181521325E1,4.693785964E0,1.908253207E0,2.889312267E0,2.670040065E2,3.200483309E1,3.200483309E1
8.088643848E2,5.181521066E1,4.693746706E0,1.907720615E0,3.053254128E0,2.744138328E2,3.200483309E1,3.200483309E1
8.098643974E2,5.181521145E1,4.693712256E0,1.903715711E0,3.143732309E0,2.753681469E2,3.200483309E1,3.200483309E1
8.108644103E2,5.181521533E1,4.693673147E0,1.904516850E0,3.053254128E0,2.772601093E2,3.200483309E1,3.200483309E1
8.118644223E2,5.181522055E1,4.693631609E0,1.910533014E0,3.090923786E0,2.785191590E2,3.200483309E1,3.200483309E1
8.128644340E2,5.181522825E1,4.693586750E0,1.919120318E0,3.248460054E0,2.737314150E2,3.200483309E1,3.200483309E1
8.138644466E2,5.181523054E1,4.693538161E0,1.983143569E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
8.148644583E2,5.181523642E1,4.693491712E0,2.478544788E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.158644711E2,5.181524226E1,4.693445252E0,2.875817037E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.168644831E2,5.181525295E1,4.693379328E0,3.199374700E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.178644962E2,5.181524632E1,4.693324148E0,3.459196722E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.188645079E2,5.181525014E1,4.693280768E0,3.659887095E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
8.198645207E2,5.181525058E1,4.693230232E0,3.814722202E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.208645335E2,5.181524608E1,4.693197578E0,3.951462087E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.218645449E2,5.181523635E1,4.693146878E0,4.066909847E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.228645575E2,5.181522931E1,4.693098817E0,4.536049870E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.238645704E2,5.181522485E1,4.693049929E0,4.541929053E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.248645828E2,5.181522039E1,4.693001042E0,4.546632400E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.258645943E2,5.181521965E1,4.692997414E0,4.525316033E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.268646067E2,5.181521517E1,4.692956235E0,4.470188371E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.278646202E2,5.181519782E1,4.692981494E0,4.378479366E0,2.259434938E0,2.651969024E2,3.200483309E1,3.200483309E1
8.288646320E2,5.181518367E1,4.692961612E0,2.762878302E0,2.259434938E0,2.672006886E2,3.200483309E1,3.200483309E1
8.298646433E2,5.181518597E1,4.692998521E0,2.602045429E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
8.308646579E2,5.181519264E1,4.693013749E0,2.938090694E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
8.318646686E2,5.181519904E1,4.692989519E0,3.204761510E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.328646815E2,5.181519826E1,4.692953911E0,3.416365846E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.338646938E2,5.181520047E1,4.692963369E0,3.578047071E0,2.324572802E0,2.679998754E2,4.800724964E1,4.800724964E1
8.348647057E2,5.181520047E1,4.692950983E0,2.683562306E0,2.436472416E0,2.682004371E2,4.800724964E1,4.800724964E1
8.358647177E2,5.181519289E1,4.692944502E0,2.594113829E0,2.436472416E0,2.686564478E2,3.200483309E1,3.200483309E1
8.368647301E2,5.181519250E1,4.692950781E0,2.585168982E0,2.607347727E0,2.691311733E2,3.200483309E1,3.200483309E1
8.378647430E2,5.181519162E1,4.692912486E0,2.584274497E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.388647555E2,5.181518949E1,4.692875439E0,2.912835296E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.398647672E2,5.181518886E1,4.692840353E0,3.178363115E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.408647796E2,5.181518108E1,4.692808035E0,3.394280761E0,2.253984690E0,2.670120934E2,4.800724964E1,4.800724964E1
8.418647915E2,5.181517478E1,4.692795062E0,2.665185675E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.428648039E2,5.181517005E1,4.692784173E0,2.991070159E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.438648164E2,5.181516846E1,4.692773769E0,3.254634978E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.448648286E2,5.181516956E1,4.692751692E0,3.467381729E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.458648410E2,5.181516774E1,4.692720261E0,3.639095047E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.468648568E2,5.181516592E1,4.692688831E0,3.777678434E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.478648655E2,5.181516664E1,4.692647273E0,3.887154327E0,-1.000000000E0,-1.000000000E0,4.981034496E1,4.981034496E1
8.488648785E2,5.181518153E1,4.692646860E0,3.970486076E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.498648901E2,5.181517971E1,4.692611858E0,4.033752302E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.508649043E2,5.181517788E1,4.692576857E0,4.273220515E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.518649156E2,5.181517606E1,4.692541855E0,4.262343162E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.528649275E2,5.181517424E1,4.692506854E0,4.253641279E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.538649397E2,5.181517241E1,4.692471852E0,4.246679773E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
9.753200610E2,5.181553478E1,4.693981158E0,4.246679783E0,-1.000000000E0,-1.000000000E0,1.414000000E3,1.414000000E3
9.754048040E2,5.181564250E1,4.694429857E0,4.246679783E0,-1.000000000E0,-1.000000000E0,1.414000000E3,1.414000000E3
9.774839650E2,5.181570336E1,4.694185481E0,4.246679783E0,-1.000000000E0,-1.000000000E0,1.414000000E3,1.414000000E3
9.774879640E2,5.181573246E1,4.694057821E0,4.246679783E0,-1.000000000E0,-1.000000000E0,1.414000000E3,1.414000000E3
1.485872724E3,5.181493868E1,4.695138027E0,4.669382296E0,1.687604308E0,2.732943375E2,4.800724964E1,4.800724964E1
1.486872737E3,5.181496176E1,4.695088177E0,2.783996305E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.487871750E3,5.181501319E1,4.695061671E0,3.143272969E0,1.687604308E0,2.754295913E2,4.800724964E1,4.800724964E1
1.488871762E3,5.181500993E1,4.695020661E0,2.625284252E0,9.822736979E-1,2.755917400E2,4.800724964E1,4.800724964E1
1.489871774E3,5.181499584E1,4.694967789E0,2.578491026E0,9.371588826E-1,2.752028563E2,4.800724964E1,4.800724964E1
1.490871786E3,5.181500450E1,4.694922822E0,2.583606701E0,6.573692560E-1,2.766634513E2,4.800724964E1,4.800724964E1
1.491871303E3,5.181500904E1,4.694903050E0,2.581131361E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.492871314E3,5.181500929E1,4.694861575E0,2.956686991E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.493868517E3,5.181499102E1,4.694801023E0,3.255788430E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.494866090E3,5.181498329E1,4.694768656E0,3.494858881E0,8.903413415E-1,2.779339484E2,3.200483309E1,3.200483309E1
1.495863450E3,5.181499971E1,4.694770833E0,2.675243487E0,5.751926303E-1,2.778530790E2,3.200483309E1,3.200483309E1
1.496861064E3,5.181500585E1,4.694768683E0,2.593281948E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.497858834E3,5.181502619E1,4.694728078E0,2.964882973E0,5.751926303E-1,2.768337416E2,3.200483309E1,3.200483309E1
1.498856775E3,5.181503293E1,4.694683520E0,2.621737779E0,1.443080604E-1,2.765326395E2,3.200483309E1,3.200483309E1
1.499854875E3,5.181503196E1,4.694650788E0,2.587931377E0,2.525323033E-1,2.772358211E2,3.200483309E1,3.200483309E1
1.500853072E3,5.181504170E1,4.694590562E0,2.584550737E0,2.567000091E-1,2.734624695E2,3.200483309E1,3.200483309E1
1.501853438E3,5.181505272E1,4.694561479E0,2.584212673E0,1.022057831E-1,2.704061784E2,3.200483309E1,3.200483309E1
1.502853823E3,5.181504233E1,4.694556345E0,2.584178866E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.503854296E3,5.181503914E1,4.694533892E0,2.920098284E0,2.567000091E-1,2.686756543E2,3.200483309E1,3.200483309E1
1.504854744E3,5.181505045E1,4.694511166E0,2.617767427E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.505855161E3,5.181506734E1,4.694490624E0,2.940064442E0,5.103734732E-1,2.635112390E2,3.200483309E1,3.200483309E1
1.506855548E3,5.181505077E1,4.694404464E0,2.619764043E0,9.357208610E-1,2.543943025E2,3.200483309E1,3.200483309E1
1.507855915E3,5.181503257E1,4.694315407E0,2.587734003E0,9.357208610E-1,2.797623901E2,3.200483309E1,3.200483309E1
1.508856240E3,5.181503593E1,4.694290985E0,2.584530999E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
1.509856567E3,5.181503434E1,4.694250803E0,2.913942927E0,2.800748944E-1,2.793547644E2,4.800724964E1,4.800724964E1
1.510856870E3,5.181503985E1,4.694232698E0,2.617151892E0,8.397805691E-2,2.794571899E2,4.800724964E1,4.800724964E1
1.511857142E3,5.181503787E1,4.694244559E0,2.587472788E0,2.478994131E-1,2.796613852E2,4.800724964E1,4.800724964E1
1.512857396E3,5.181503224E1,4.694257695E0,2.584504878E0,2.478994131E-1,2.793430438E2,3.200483309E1,3.200483309E1
1.513857628E3,5.181503209E1,4.694252844E0,2.584208087E0,1.810379326E-1,2.792177508E2,3.200483309E1,3.200483309E1
1.514857857E3,5.181503877E1,4.694228554E0,2.584178408E0,2.623206675E-1,2.791147515E2,3.200483309E1,3.200483309E1
1.515858072E3,5.181504092E1,4.694225387E0,2.584175440E0,2.790146880E-2,2.673129496E2,3.200483309E1,3.200483309E1
1.516858274E3,5.181504412E1,4.694212019E0,2.584175143E0,2.623206675E-1,2.660032745E2,3.200483309E1,3.200483309E1
1.517858458E3,5.181506166E1,4.694206687E0,2.584175113E0,1.015641242E-1,2.680901159E2,3.200483309E1,3.200483309E1
1.518858634E3,5.181508106E1,4.694229761E0,2.584175110E0,4.950791895E-1,2.682408172E2,3.200483309E1,3.200483309E1
1.519858801E3,5.181508595E1,4.694214342E0,2.584175110E0,4.950791895E-1,2.736971001E2,3.200483309E1,3.200483309E1
1.520858957E3,5.181510726E1,4.694223808E0,2.584175110E0,6.051132679E-1,3.139675130E2,3.200483309E1,3.200483309E1
1.521859101E3,5.181512250E1,4.694202358E0,2.584175110E0,2.226747990E0,3.220704942E2,3.200483309E1,3.200483309E1
1.522859240E3,5.181514936E1,4.694222556E0,2.584175110E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.523859379E3,5.181515067E1,4.694213108E0,2.936210376E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
