Time (s),X (hPa),X (hPa)_kalman,X (hPa)_kalman_lowpass
1327.53648,1026.901474,1026.8478404746784,1026.8865774307628
1328.479175,1027.163696,1027.0141333583435,1027.023520483328
1329.421931,1027.372589,1027.202838340996,1027.1497984540108
1330.364671,1027.299652,1027.2538252572438,1027.2743397129154
1331.307421,1027.537766,1027.4032910191822,1027.4230734801108
1332.250162,1027.809067,1027.6169333030632,1027.5967382395963
1333.193185,1027.809067,1027.7180964434824,1027.7449377697155
1334.136301,1027.955017,1027.842799127357,1027.79661481994
1335.079501,1027.527466,1027.6767813351996,1027.750230025341
1336.022532,1028.130188,1027.9155246037794,1027.7746509271656
1336.965655,1028.302689,1028.1193841704148,1028.2400822289994
1337.908716,1030.643463,1029.448254102864,1029.6170222142066
1338.85174,1035.604172,1032.689219248136,1032.2502968018646
1339.794716,1038.856888,1035.9364192598084,1036.0998140204451
1340.737563,1044.010162,1040.1870959452633,1040.5892388278644
1341.680505,1049.46701,1045.0728341705149,1044.6817820311585
1342.623448,1049.46701,1047.3863116954394,1047.2063253774388
1343.566631,1046.634293,1046.9903779963827,1047.3231485906156
1344.509682,1042.773056,1044.7700354802,1044.9132504030479
1345.452552,1037.669144,1041.0315570082844,1040.6723869525256
1346.395624,1031.128464,1035.8177174231812,1035.8246127062307
1347.338675,1027.362823,1031.3663389629185,1031.5863758778441
1348.281759,1026.385574,1028.744072530379,1028.6741195557463
1349.224816,1025.597382,1027.0874076488285,1027.1262322968253
1350.16762,1026.385574,1026.7179280728885,1026.5005966364774
1351.110439,1025.437469,1026.0438037830395,1026.2632519544816
1352.053254,1026.259155,1026.1571827955795,1026.0911461568771
1352.996125,1025.653458,1025.8919717656004,1025.9319083765233
1353.939003,1025.98938,1025.943255534858,1025.872826499259
1354.882026,1025.98938,1025.9675392443205,1025.9863238564267
1355.82504,1026.564026,1026.2816117664254,1026.269554350897
1356.767945,1026.870193,1026.5915144450832,1026.6703150662706
1357.710936,1027.716751,1027.1839571093838,1027.1244690437193
1358.653788,1027.935562,1027.579656741196,1027.5623265526833
1359.596539,1028.179398,1027.8954345163027,1027.9040610935474
1360.539419,1028.179398,1028.0449604941384,1028.0782359742025
1361.482316,1028.108749,1028.078552330429,1028.0600196212508
1362.424912,1027.709656,1027.8843664972744,1027.8931787548172
1363.367296,1027.546158,1027.7062971748858,1027.6709187662996
1364.309674,1027.221832,1027.4512183181462,1027.487353688466
1365.252142,1027.363358,1027.4049851682284,1027.3931123507846
1366.194551,1027.363358,1027.3830930102147,1027.3801064668369
1367.136905,1027.363358,1027.3727267127992,1027.3982527149356
1368.079345,1027.482452,1027.430479408858,1027.3906439799614
1369.021811,1027.227325,1027.3235061232076,1027.3277988892694
1369.964587,1027.072754,1027.1914892112359,1027.223255664634
1370.907397,1027.072754,1027.1289770289052,1027.12237889809
1371.850226,1027.072754,1027.0993764809045,1027.0727473435259
1372.793179,1027.087097,1027.0928794908978,1027.0970841966644
1373.735969,1027.209167,1027.154071067969,1027.1856164519938
1374.678745,1027.485123,1027.3283562556467,1027.3063184462274
1375.621559,1027.513275,1027.4257290727899,1027.4177523945066
1376.564452,1027.513275,1027.47183670558,1027.475348469842
1377.507327,1027.375031,1027.4208537751347,1027.4396912058314
1378.450164,1027.160034,1027.2835365542126,1027.2999611752966
1379.3928,1027.125473,1027.2003267417845,1027.1050707287393
1380.335194,1026.593857,1026.8810383464515,1026.9689938831484
1381.277613,1027.125473,1027.0097372106743,1027.0207219814088
1382.219957,1027.634583,1027.338740107674,1027.3141781774468
1383.162306,1028.259354,1027.8234520678798,1027.7636873750089
1384.104573,1028.423462,1028.1393473688536,1028.1708693225567
1385.04677,1028.340759,1028.24535528712,1028.3422576918092
1385.98893,1028.340759,1028.2955517825249,1028.215298529357
1386.931496,1027.614288,1027.9368617292168,1027.8931577806272
1387.87413,1027.159119,1027.5274249438157,1027.5618083576676
1388.816865,1027.159119,1027.3335498819044,1027.3621590006696
1389.759455,1027.220459,1027.274009387128,1027.3205115145165
1390.702061,1027.670975,1027.4830292028134,1027.3756815628697
1391.644791,1027.401505,1027.440099764853,1027.4519308261683
1392.587686,1027.489243,1027.465980667234,1027.50388607472
1393.530511,1027.489243,1027.4782357008078,1027.5131656379708
1394.47319,1027.489243,1027.4840386610633,1027.4727451721728
1395.41595,1027.507248,1027.4962338556293,1027.3903814525638
1396.358342,1026.938324,1027.2025195598678,1027.2973661993267
1397.30067,1027.259064,1027.2322730621802,1027.2327987633287
1398.24289,1027.204437,1027.217634035651,1027.2092262297313
1399.184943,1027.204437,1027.2107022154632,1027.200612912299
1400.126824,1027.204437,1027.207419884427,1027.1742322945122
1401.068678,1026.945953,1027.0697460038632,1027.1338643040833
1402.010664,1027.23999,1027.1593767870556,1027.1221104471517
1402.952741,1027.21077,1027.1864583851316,1027.1737444263156
1403.894878,1027.282104,1027.236814485065,1027.2707900090807
1404.836983,1027.413788,1027.330004109376,1027.3573779384724
1405.779032,1027.6017,1027.4730393970838,1027.4215362979357
1406.721055,1027.912292,1027.7042667763396,1027.5920137905457
1407.663048,1028.327713,1028.0325250512112,1028.1751751845204
1408.605055,1030.458984,1029.3100159178452,1029.5752707057775
1409.547139,1035.485153,1032.561099881911,1032.0934592631716
1410.489149,1038.729172,1035.808464024317,1035.686123370516
1411.431153,1042.409286,1039.2836963655323,1039.8533032215935
1412.373288,1047.837677,1043.7872102070098,1043.8379851752413
1413.315379,1051.448517,1047.8207458923325,1047.162696821532
1414.257498,1052.303772,1050.1810174156185,1050.2515721445309
1415.199622,1057.523193,1054.0465521136096,1054.688466383788
1416.141764,1071.020737,1062.9831887391695,1062.7728252201093
1417.083876,1089.435959,1076.9101123926098,1076.4730160073482
1418.026095,1113.506622,1096.177556001312,1096.3524910153337
1418.968447,1143.153915,1120.9098434915215,1121.1474919501434
1419.910963,1172.851562,1148.2563029932594,1148.2398154142124
1420.853711,1198.542252,1174.7310186110565,1174.5959719593302
1421.796447,1218.202133,1197.6178524314694,1197.4200996616808
1422.739161,1228.652496,1213.9570651951356,1214.1421967704377
1423.681663,1228.652496,1221.6939515695087,1222.143169639078
1424.624516,1217.950516,1219.7231183693718,1219.035608240668
1425.567148,1189.583664,1203.8551679530106,1203.8429613498627
1426.509882,1154.091873,1177.6556370240903,1178.376481224117
1427.452427,1121.311722,1147.991517826884,1147.5094973700498
1428.395068,1090.763397,1117.8618710236824,1117.6372628627119
1429.337683,1072.028427,1093.731325787997,1094.0311603069722
1430.280198,1064.946671,1078.5766708877852,1078.7965109463983
1431.222561,1064.399338,1071.1125144214586,1070.7498697911328
1432.164925,1063.451309,1067.0790080322954,1067.0456058492746
1433.107345,1063.050385,1064.9580201781882,1065.1327738990885
1434.049702,1062.270889,1063.5432819889468,1063.679370673738
1434.992115,1061.549454,1062.4935562212008,1062.250440098509
1435.934507,1059.008942,1060.6589479793754,1060.5784356585957
1436.876776,1055.621262,1058.0066649764597,1058.2999197585539
1437.819111,1052.828903,1055.2806345850486,1055.256363189521
1438.761474,1049.412231,1052.1910169931766,1051.8114007741935
1439.704015,1044.980927,1048.3950391834753,1048.729601252916
1440.646618,1044.980927,1046.5975811652647,1046.7166047108662
1441.589041,1046.071777,1046.3207541139966,1046.050818931221
1442.531548,1047.005234,1046.681129409183,1046.5572639528068
1443.474052,1048.141251,1047.4498511377615,1047.8091386300232
1444.416669,1051.119995,1049.3821214902798,1049.322680556855
1445.359407,1052.165146,1050.8473460213322,1050.6680201809252
1446.302132,1052.165146,1051.5411539711806,1051.5606549872555
1447.244921,1052.135773,1051.8541948733337,1051.9490720692284
1448.187804,1052.135773,1052.0024248967454,1052.0100673548973
1449.130802,1052.055054,1052.030133100544,1052.0034602371013
1450.073836,1052.188339,1052.1134340571061,1052.088403277234
1451.016957,1052.426071,1052.2780082453664,1052.2571695166694
1451.960011,1052.492828,1052.391091435129,1052.416843692673
1452.903222,1052.512054,1052.4547925335266,1052.5001254858532
1453.846584,1052.5177,1052.4879123812755,1052.492911315924
1454.789924,1052.512054,1052.5006388463098,1052.397518227136
1455.733477,1051.875153,1052.171314566925,1052.222308489764
1456.677012,1051.81694,1051.9847182559595,1052.0175323049073
1457.620752,1051.81694,1051.8963618292025,1051.8817180546507
1458.56452,1051.876297,1051.8858221260855,1051.8880806115314
1459.508477,1052.132111,1052.0154728816049,1051.9967601040257
1460.452567,1052.132111,1052.0768646498814,1052.0646531756488
1461.396798,1051.850891,1051.9578611709724,1051.9663737669475
1462.340986,1051.369629,1051.6481665726435,1051.7118042703376
1463.285206,1051.343765,1051.4878962613338,1051.4435333220497
1464.22964,1051.302643,1051.390347310058,1051.3228519034053
1465.17406,1051.302643,1051.3441562748544,1051.4184407345174
1466.118647,1051.958847,1051.6677888744525,1051.6869331194885
1467.063177,1052.421036,1052.064352922588,1052.029273523998
1468.007788,1052.638016,1052.3664010511138,1052.3498188432764
1468.952716,1052.755737,1052.5713801756817,1052.5810136243308
1469.89762,1052.755737,1052.6684411674712,1052.6916918452052
1470.842449,1052.707596,1052.6890795503316,1052.696673642618
1471.787493,1052.699738,1052.694674743985,1052.6500369302116
1472.732671,1052.514267,1052.599701054891,1052.6047454401494
1473.677962,1052.46048,1052.5263872568446,1052.5670928239413
1474.623141,1052.46048,1052.4916719658838,1052.4982745199252
1475.568495,1052.408295,1052.4477912640214,1052.3703733279594
1476.513828,1051.9384,1052.179581194821,1052.2174096602134
1477.459167,1051.9384,1052.0525793092418,1052.1198892230364
1478.404337,1052.340393,1052.2040763776702,1052.1342955257458
1479.349618,1052.340393,1052.2758127349496,1052.2424915922916
1480.295239,1052.340393,1052.3097810817244,1052.3737552236978
1481.240776,1052.577515,1052.4507383946348,1052.4718919902282
1482.186611,1052.706604,1052.5854152894303,1052.5371387268365
1483.132466,1052.706604,1052.6491870174418,1052.6107930687604
1484.078342,1052.706604,1052.6793839810691,1052.732583213638
1485.024112,1053.011856,1052.8544170308794,1052.9115641116005
1485.97016,1053.486023,1053.1869792774146,1053.1159731668818
1486.916095,1053.486023,1053.3444529789365,1053.272091888795
1487.862168,1053.02063,1053.1739654526682,1053.2870699547916
1488.808184,1052.975998,1053.06971470956,1053.1140537020237
1489.754201,1052.851562,1052.9548611645132,1052.8148921508518
1490.700218,1052.096024,1052.502721412328,1052.5176540581524
1491.64636,1051.711578,1052.0861815643727,1052.235521856078
1492.5925,1051.57402,1051.8165130393656,1051.7000044818624
1493.538705,1049.469986,1050.5810971503258,1050.4623294439614
1494.484461,1045.824509,1048.0768075613298,1048.3380926618768
1495.430182,1043.942337,1045.900101031105,1045.8962465010306
1496.375996,1043.942337,1044.8693946354972,1044.488340193938
1497.321893,1045.781555,1045.3496000013315,1045.5736493870734
1498.267922,1052.901535,1049.3255453041863,1049.6889919999578
1499.214303,1062.457352,1056.2392491638677,1055.824736950473
1500.16084,1067.210922,1062.0156623530568,1061.7720612878932
1501.107349,1067.210922,1064.7508891441278,1065.2985580226489
1502.053955,1065.99144,1065.4040266744385,1065.3671914145218
1503.00061,1060.748901,1062.9531798769062,1062.5797977889847
1503.947551,1054.545975,1058.5269489473128,1058.6190938156726
1504.894436,1051.708908,1054.9373386338486,1055.1767844110173
1505.84131,1051.708908,1053.2375990242813,1053.1271900905356
1506.788208,1051.766205,1052.4629502861105,1052.3918649502734
1507.735357,1052.325668,1052.3906816335664,1052.377962260156
1508.682472,1052.509155,1052.453056053524,1052.52920232731
1509.629566,1052.704544,1052.585484450948,1052.603121297679
1510.576609,1052.704544,1052.6481914784179,1052.613096925598
1511.523726,1052.704544,1052.6778842888016,1052.6321240890522
1512.471046,1052.594757,1052.6341031156335,1052.6724738524365
1513.418289,1052.73819,1052.688886919402,1052.6992780646228
1514.365547,1052.656021,1052.671575582897,1052.6939474117673
1515.31299,1052.73819,1052.7066307498778,1052.6720703659403
1516.260576,1052.656021,1052.6799775788943,1052.6469868790846
1517.208038,1052.472382,1052.5706977780999,1052.6011968699486
1518.15528,1052.356949,1052.458154456049,1052.5124813762634
1519.103,1052.443085,1052.4502365535557,1052.409655807383
1520.050662,1052.443085,1052.4464872963056,1052.3886673140062
1520.998521,1052.555618,1052.5039670654055,1052.5526838759745
1521.946403,1053.187103,1052.8636430926538,1052.917696532268
1522.894273,1053.965836,1053.4439212444288,1053.3693459746526
1523.842192,1053.965836,1053.7186925073258,1053.7203751519019
1524.790326,1053.847351,1053.7863969895955,1053.8318306243332
1525.738491,1053.700714,1053.741270298508,1053.7034728076571
1526.68689,1053.166428,1053.43860099222,1053.462202013188
1527.635311,1053.146667,1053.2848706728512,1053.2604385208786
1528.583708,1053.009796,1053.1400323965408,1053.1669694998775
1529.53226,1053.146667,1053.143493524935,1053.133840356618
1530.48075,1053.009796,1053.0730879883135,1053.0589813869317
1531.429422,1052.715454,1052.8847996376933,1052.890178690565
1532.378074,1052.49321,1052.678609958166,1052.6877580620517
1533.326729,1052.49321,1052.5809757486634,1052.5976780209633
1534.275409,1052.947769,1052.774078407259,1052.7548737535847
1535.224136,1053.642578,1053.2313292031865,1053.187828292982
1536.173002,1054.189835,1053.735958470343,1053.7918902818872
1537.121744,1054.947433,1054.3737560032748,1054.3846442805561
1538.070475,1055.186996,1054.8019217419592,1054.7970194300717
1539.01937,1055.186996,1055.0046652717433,1054.9386888031477
1539.968264,1054.564743,1054.7730293634397,1054.8125684864176
1540.917188,1054.211502,1054.4774185958597,1054.49713426898
1541.865887,1053.76709,1054.1034422080295,1054.1213724491722
1542.814896,1053.621063,1053.8494936898628,1053.831557149039
1543.763907,1053.76709,1053.8061094221964,1053.7389680887563
1544.712934,1053.875275,1053.842507712699,1053.8651686419284
1545.662013,1054.202805,1054.0321739705412,1054.1278684326935
1546.611118,1054.752121,1054.4111901075553,1054.3871399825346
1547.560007,1054.752121,1054.5906604913826,1054.5153031260215
1548.508739,1054.361496,1054.469985045931,1054.4356417564777
1549.45757,1053.671036,1054.0493433767283,1054.1249621396719
1550.406601,1053.08876,1053.543604215541,1053.6255833168304
1551.355701,1052.763062,1053.1326613448305,1053.0800048486713
1552.305048,1052.57164,1052.837300888834,1052.7143792130735
1553.25476,1052.57164,1052.6974428479004,1052.6901501039133
1554.204412,1052.743378,1052.7216428503093,1052.888885918625
1555.154143,1052.743378,1052.7331019500596,1052.863979278435
1556.103873,1052.352753,1052.5328703942055,1052.151352153003
1557.05355,1049.029236,1050.6882966453336,1050.8163039265219
1558.003423,1049.029236,1049.8148605924102,1049.7781000456005
1558.953483,1050.345154,1050.094083370029,1050.472455903676
1559.903372,1057.935867,1054.2226775490283,1053.8923103298387
1560.853297,1064.669113,1059.7225297291673,1059.6415316009893
1561.803405,1071.553421,1065.9513232224451,1065.795508358192
1562.753485,1071.956482,1069.1129725041055,1069.8450044341369
1563.703533,1071.956482,1070.6100655159685,1070.158425881573
1564.653588,1064.10614,1067.1858237989707,1066.9329746166432
1565.603711,1056.927872,1061.7851729510237,1061.952943444654
1566.553955,1052.871628,1057.092314151667,1057.3796317303563
1567.50419,1052.4543,1054.6505001576463,1054.5059409536057
1568.454408,1052.4543,1053.494261011223,1053.3317705998331
1569.40461,1052.658768,1053.0544116452693,1053.0696858832723
1570.354818,1052.658768,1052.8461357255267,1052.970159446113
1571.304895,1052.616959,1052.7254697198819,1052.7681523532958
1572.25501,1052.575378,1052.6464169876438,1052.5615090397712
1573.20527,1052.382965,1052.5076978348604,1052.4651171295902
1574.155595,1052.37854,1052.439698382791,1052.454209356978
1575.105882,1052.382965,1052.4098131705043,1052.469072803109
1576.056281,1052.728348,1052.577540495291,1052.5467137909184
1577.006641,1052.819061,1052.7047132768712,1052.7817561601116
1577.957244,1053.845901,1053.305554174154,1053.1764893473187
1578.907815,1053.845901,1053.5900622357474,1053.5803992683059
1579.858359,1053.812637,1053.7072363227594,1053.8002873583337
1580.809017,1053.695374,1053.7010228944882,1053.7595607343142
1581.759616,1053.626328,1053.661705040846,1053.5417448305689
1582.710279,1053.003082,1053.3149349363136,1053.2943190175442
1583.660815,1052.843552,1053.0667352924331,1053.1119270192203
1584.611479,1052.843552,1052.949208672844,1053.010130714909
1585.562106,1053.078995,1053.0175308717128,1052.9806266992475
1586.512738,1053.156281,1053.0905642078487,1053.0371469013382
1587.463521,1053.230743,1053.1643501808762,1053.196573668797
1588.414192,1053.642197,1053.4159365123157,1053.4291744200011
1589.364979,1053.861008,1053.650235056115,1053.6471700573452
1590.315624,1053.861008,1053.7611792758441,1053.7524974233947
1591.266366,1053.563385,1053.657027785713,1053.6975591246317
1592.217079,1053.52211,1053.5859877526154,1053.5014147611412
1593.167823,1052.778244,1053.160699880852,1053.2133939188184
1594.118415,1052.632141,1052.882390261859,1052.8678255744535
1595.069073,1051.978149,1052.406322349666,1052.4745679546334
1596.019798,1051.889572,1052.1342377772783,1052.0468981687386
1596.9705,1051.162033,1051.6223639178493,1051.6318203752248
1597.921195,1051.012497,1051.3012549032505,1051.3122295111218
1598.871945,1051.012497,1051.149204495702,1051.1794640978237
1599.822663,1051.43074,1051.2974525895784,1051.292140110675
1600.773475,1051.983185,1051.658463243958,1051.636292794726
1601.724274,1052.520981,1052.1125725821935,1052.1057736782875
1602.675076,1052.930145,1052.543027199374,1052.533040635218
1603.625959,1052.930145,1052.7468545508273,1052.7825052089233
1604.576823,1052.933884,1052.8452981993412,1052.8546231486562
1605.527795,1052.933884,1052.8919128884236,1052.899736703898
1606.478803,1053.395309,1053.1569187849857,1053.0933378176105
1607.429744,1053.826065,1053.5092052452903,1053.4641939481369
1608.380735,1053.915558,1053.723127137409,1053.847015093372
1609.331771,1054.19632,1053.972239097299,1054.0291280063657
1610.282877,1054.19632,1054.090197713546,1053.9540694985947
1611.233902,1053.56842,1053.8154584237436,1053.7651184844042
1612.18502,1053.386536,1053.5896697794794,1053.6365991300609
1613.13607,1053.380814,1053.4797345409343,1053.583514619251
1614.087195,1053.380814,1053.4276783946887,1053.476279056493
1615.038525,1053.380814,1053.4030289520003,1053.2550562800536
1615.989771,1052.983475,1053.1821646660542,1053.096690408069
1616.940866,1053.635483,1053.4208372239912,1053.3259746854899
1617.891952,1053.724289,1053.5805754538983,1054.1541784374663
1618.842786,1057.454224,1055.6199874154347,1055.5428531523219
1619.793595,1060.501328,1058.1899406083473,1057.3725210506234
1620.744503,1060.65033,1059.4853270148976,1059.7523466446655
1621.695607,1064.760818,1062.2628104774633,1063.099235488008
1622.646858,1073.39035,1068.1212929961496,1067.7781173287685
1623.598007,1079.532623,1074.1291543680625,1073.5066988383448
1624.549259,1083.527832,1079.0774033477371,1079.0273881185674
1625.500447,1083.580399,1081.448180256341,1082.452678769996
1626.451797,1083.580399,1082.5707821727347,1082.2200706988294
1627.403032,1075.002594,1078.5862396888522,1078.0773331221305
1628.354336,1064.658127,1071.253293585147,1071.37898313077
1629.30582,1057.768784,1064.1539292049633,1064.3984219770762
1630.257463,1054.195023,1058.9107530067927,1059.083910757656
1631.209223,1054.102783,1056.3794360994698,1056.1280983910494
1632.160955,1054.059296,1055.1579364382014,1054.9665461254638
1633.112585,1053.656464,1054.3674517994823,1054.5597500014567
1634.06437,1053.939514,1054.1421175471328,1054.2232873009061
1635.016115,1053.590317,1053.8516115617365,1053.8747281044125
1635.967976,1053.840485,1053.8457373427345,1053.7015582244208
1636.919926,1053.724976,1053.782158266904,1053.7544824943013
1637.871858,1053.840485,1053.812850063634,1053.8794032876528
1638.82355,1053.875198,1053.8456995174479,1053.9290160328558
1639.77511,1054.108582,1053.9841347078368,1053.9126463076298
1640.726812,1053.875198,1053.926805617787,1053.9126704110283
1641.678851,1053.94249,1053.9350710222332,1053.9268979360454
1642.630944,1053.805542,1053.8668761214471,1053.8646940271756
1643.583134,1053.437424,1053.6407523979503,1053.6906743371794
1644.535449,1053.416748,1053.522817796789,1053.509627732448
1645.487723,1053.416748,1053.4669738205835,1053.471207696881
1646.440054,1053.862381,1053.6751732783453,1053.609308434362
1647.392314,1053.869324,1053.7774224274503,1053.8092166628114
1648.344585,1053.979568,1053.8838730957402,1053.9323117807305
1649.296873,1054.009705,1053.9501534387612,1053.9446152075968
1650.249104,1053.979568,1053.965664074729,1053.9127351718034
1651.201535,1053.843002,1053.9010927144345,1053.9011695217432
1652.153989,1053.843002,1053.8705171117501,1053.9057846744067
1653.106633,1053.862381,1053.866257673662,1053.8849128396835
1654.059275,1053.862381,1053.864240759568,1053.8223955859169
1655.011976,1053.627701,1053.739698336496,1053.738326782187
1655.96448,1053.525848,1053.6271259283908,1053.652205309362
1656.916998,1053.525848,1053.5738210389204,1053.5654209181246
1657.869488,1053.409424,1053.4872686152996,1053.489444611075
1658.822168,1053.522949,1053.5060538653045,1053.4728217292507
1659.774878,1053.522949,1053.5149489906023,1053.5781638146575
1660.727597,1054.1539,1053.8513623167146,1053.827400514936
1661.680274,1054.584503,1054.2373328350784,1054.1761391954333
1662.632921,1054.676895,1054.4687471157265,1054.543170271668
1663.585632,1055.215683,1054.8620045804287,1054.8600074992457
1664.538398,1055.366821,1055.1277822624534,1055.0948657685278
1665.491071,1055.366821,1055.25363237264,1055.247475519688
1666.443836,1055.366821,1055.3132244727492,1055.3415455663464
1667.396667,1055.546951,1055.436301894789,1055.4239672474066
1668.349434,1055.61615,1055.5310210424109,1055.5498048611782
1669.302207,1055.985336,1055.7702185777484,1055.740779622686
1670.255024,1056.113129,1055.9507711559352,1055.946005611664
1671.207833,1056.113129,1056.036265775672,1056.0524898645963
1672.160531,1055.804138,1055.91402228792,1055.9573940697594
1673.113396,1055.503387,1055.6978458771318,1055.653090114997
1674.066209,1054.933624,1055.2954797205493,1055.2457098955435
1675.019103,1054.435959,1054.8429320457483,1054.8594920929504
1675.972164,1053.848419,1054.3193213409907,1054.4625864051338
1676.925148,1053.288498,1053.7765856910376,1053.7410707027018
1677.878173,1051.332703,1052.4899536512783,1052.1759895105145
1678.831188,1046.043472,1049.0959793640793,1049.3768977505777
1679.784306,1041.99173,1045.3556928854678,1045.5114275297644
1680.737326,1038.37944,1041.6827867118288,1041.497834757129
1681.690435,1036.607132,1039.010562187917,1038.6983506721351
1682.643752,1036.607132,1037.745219860391,1038.2006050699285
1683.596864,1042.327499,1040.1577225891876,1040.1511417153067
1684.550118,1047.303925,1043.9200962856921,1043.6480999846829
1685.503267,1050.168762,1047.2098838345885,1047.3017302951712
1686.456468,1052.480164,1049.984631442278,1050.0458779588503
1687.40969,1053.066711,1051.6072636532142,1051.6037747364423
1688.363069,1053.066711,1052.3756067322229,1052.3415418055342
1689.316516,1053.066711,1052.73942983587,1052.7619456263712
1690.269958,1053.518753,1053.149754772943,1053.116993444885
1691.223453,1053.594589,1053.3839608227984,1053.3914582981654
1692.176914,1053.594589,1053.494861245122,1053.5199461680343
1693.130331,1053.594589,1053.5473744217845,1053.5421522969214
1694.083471,1053.541031,1053.5440266200162,1053.565308300598
1695.036683,1053.883286,1053.7226488775632,1053.6430502086794
1695.99001,1053.635406,1053.6767011326988,1053.7346935319406
1696.943231,1053.883286,1053.785472444662,1053.7753084120363
1697.896386,1053.635406,1053.7064491265164,1053.7593118273358
1698.849661,1053.926468,1053.8223094848622,1053.7509538046304
1699.802769,1053.912735,1053.8699089879283,1053.8294522895953
1700.755592,1053.929367,1053.9011885858679,1054.029594195678
1701.708786,1054.810867,1054.3801435506589,1054.316452210226
1702.662136,1054.859848,1054.632708087128,1054.596480198135
1703.615468,1054.810867,1054.726530083704,1054.7596040693154
1704.568733,1054.702759,1054.7140148886233,1054.7432249986648
1705.522177,1054.526749,1054.615414268841,1054.5837617419018
1706.475592,1054.260178,1054.4283639199396,1054.407168114575
1707.429185,1054.260178,1054.3397924987414,1054.3498056323267
1708.382742,1054.450607,1054.3981105657158,1054.468178452809
1709.336394,1055.125198,1054.78093441595,1054.711710079333
1710.289986,1055.192947,1054.9978765596197,1054.970828566302
1711.243588,1055.192947,1055.1006022380025,1055.143385297135
1712.197049,1055.124054,1055.1129331137565,1055.1654754450733
1713.150597,1055.091476,1055.1016124281696,1055.0126944838144
1714.104254,1054.317703,1054.688921256957,1054.707713615609
1715.057695,1053.946228,1054.297873370807,1054.3330279457707
1716.011226,1053.794632,1054.0329491565951,1054.0085098266125
1716.964938,1053.618622,1053.8148287087079,1053.8233565023475
1717.91859,1053.778076,1053.7954791034335,1053.7794531800369
1718.872368,1053.778076,1053.7863167466198,1053.8090421230934
1719.826167,1053.924408,1053.8590355623674,1053.8491685330719
1720.779724,1053.924408,1053.8934691194092,1053.8875402771155
1721.733301,1053.9785,1053.9382447037622,1053.9347598322297
1722.686828,1053.9785,1053.9594466804729,1053.9792704748268
1723.640484,1054.047012,1054.0055405186401,1054.0037947425851
1724.594204,1054.132004,1054.072097244408,1054.0441621749142
1725.547915,1054.25827,1054.1701303395103,1054.1853034824728
1726.501723,1054.677353,1054.4371826991867,1054.4530708869047
1727.455465,1054.941635,1054.7027766294068,1054.715051665239
1728.409213,1054.941635,1054.8285397300872,1054.740116852888
1729.362992,1053.856049,1054.3165552270204,1054.4001373651672
1730.316804,1053.281937,1053.7718696860416,1053.8120777397364
1731.270546,1052.974014,1053.3518039242795,1053.25850819504
1732.22419,1052.691498,1053.0041796944977,1052.966837998781
1733.177889,1052.691498,1052.8395738958154,1052.9769116233554
1734.131458,1053.60817,1053.244218817328,1053.1859839595195
1735.085023,1053.60817,1053.4358248527587,1053.416780967825
1736.038678,1053.24028,1053.3328496878805,1053.3652152899163
1736.99229,1052.129517,1052.6993146385933,1052.5805139502274
1737.945975,1048.778839,1050.635232782463,1050.7963115756702
1738.899566,1046.929016,1048.6839386189538,1048.6072677082107
1739.853252,1046.929016,1047.7599686918581,1047.9202243949055
1740.806968,1055.441666,1051.8042475777047,1051.4966470621705
1741.76061,1070.36911,1061.5783579761128,1061.571386746261
1742.714318,1092.828674,1078.0311026567695,1078.4217243147302
1743.668175,1119.668045,1099.952291102666,1099.929816410811
1744.62195,1143.30162,1122.775007028145,1122.372769740024
1745.575609,1159.256744,1141.9820247717298,1141.6896095963575
1746.528908,1163.104401,1153.1025916801334,1154.3309722732624
1747.482101,1163.104401,1158.3683632832951,1157.5705526728389
1748.435297,1142.949677,1150.250694734456,1149.8735842328551
1749.388505,1113.931274,1131.129118169843,1131.685298062792
1750.341864,1083.218842,1105.9051627503998,1106.0864093259972
1751.295175,1054.385147,1078.7807150843405,1078.3184313254055
1752.248491,1031.519852,1053.8986730605397,1053.911187572298
1753.201799,1020.143738,1036.127255635411,1036.4243213876582
1754.155181,1017.666626,1026.4080381936494,1026.3225459954967
1755.108623,1017.666626,1021.8058286452218,1021.6593102121587
1756.062214,1017.988052,1019.7958242862195,1019.8364945896731
1757.01581,1018.187332,1018.9489716389694,1019.0513726704811
1757.969441,1018.346863,1018.6319712491651,1018.6205046376398
1758.923012,1018.439331,1018.5305493598389,1018.4545216287657
1759.876579,1018.475189,1018.5013870852746,1018.4903204461979
1760.830173,1018.519363,1018.5108432871283,1018.5586008529527
1761.783776,1018.519363,1018.5153209544635,1018.5474910843524
1762.737626,1018.519363,1018.5174412037004,1018.4954429195604
1763.691619,1018.549347,1018.5342551068159,1018.4907107831164
1764.6455,1018.549347,1018.5422167668906,1018.5433983354352
1765.599377,1018.561478,1018.5523492769529,1018.5915886345265
1766.553245,1018.60733,1018.5812798246894,1018.5993097867871
1767.507172,1018.676529,1018.6314188765916,1018.6001519479781
1768.460923,1018.682556,1018.6583418099692,1018.6400685598
1769.414689,1018.74939,1018.7062769972315,1018.7097663114989
1770.368338,1018.74939,1018.7289750979629,1018.7554601857141
1771.321932,1018.743134,1018.7364453540787,1018.7454377995304
1772.275593,1018.715591,1018.7254580733944,1018.7049071505941
1773.229084,1018.67569,1018.6992719101229,1018.6827795017034
1774.182536,1018.67569,1018.6868723304893,1018.6989285664
