"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.684648840E2,5.181469252E1,4.694344292E0,4.342086315E0,-1.000000000E0,-1.000000000E0,5.739669274E2,5.739669274E2
8.716197530E2,5.181469252E1,4.694344292E0,4.342086315E0,-1.000000000E0,-1.000000000E0,5.778980987E2,5.778980987E2
8.737224180E2,5.181469252E1,4.694344292E0,4.342086315E0,-1.000000000E0,-1.000000000E0,5.795212608E2,5.795212608E2
9.132011629E2,5.181638099E1,4.696026213E0,4.342086315E0,-1.000000000E0,-1.000000000E0,5.000000000E3,5.000000000E3
9.320814600E2,5.181510017E1,4.694108178E0,4.342086315E0,-1.000000000E0,-1.000000000E0,2.000000000E3,2.000000000E3
9.494990879E2,5.181499661E1,4.693953072E0,4.342086315E0,-1.000000000E0,-1.000000000E0,2.000000000E3,2.000000000E3
1.126903260E3,5.181489588E1,4.693802251E0,4.342086315E0,-1.000000000E0,-1.000000000E0,2.000000000E3,2.000000000E3
1.197457328E3,5.181489500E1,4.693800942E0,4.342086315E0,-1.000000000E0,-1.000000000E0,2.000000000E3,2.000000000E3
1.392932926E3,5.181508253E1,4.694908881E0,4.380096912E0,2.182263057E1,3.590232379E2,2.000000000E2,2.000000000E2
1.403660201E3,5.181701936E1,4.694855602E0,4.380096912E0,-1.000000000E0,-1.000000000E0,2.378068060E2,2.378068060E2
1.558953726E3,5.181712624E1,4.693891526E0,4.380096912E0,-1.000000000E0,-1.000000000E0,2.000000000E3,2.000000000E3
1.559051339E3,5.181601062E1,4.693846616E0,4.380096912E0,-1.000000000E0,-1.000000000E0,2.000000000E3,2.000000000E3
1.754335875E3,5.181513114E1,4.693781125E0,4.380096912E0,-1.000000000E0,-1.000000000E0,2.000000000E3,2.000000000E3
1.754343038E3,5.181501338E1,4.693791502E0,4.380096912E0,-1.000000000E0,-1.000000000E0,2.000000000E3,2.000000000E3
1.755237667E3,5.181547879E1,4.694839354E0,4.317138195E-1,-1.000000000E0,-1.000000000E0,1.920000000E2,1.920000000E2
1.756455617E3,5.181548049E1,4.694844269E0,-2.753714323E-1,-1.000000000E0,-1.000000000E0,1.920000000E2,1.920000000E2
1.756935532E3,5.181548506E1,4.693734459E0,4.526988888E0,6.744130135E0,-1.000000000E0,3.200000000E1,3.200000000E1
1.757935542E3,5.181537875E1,4.693699343E0,-3.681694153E-1,7.037238598E0,-1.000000000E0,3.200483309E1,3.200483309E1
1.758933730E3,5.181544354E1,4.693783815E0,1.964250029E0,6.744130135E0,6.094463049E1,3.200483309E1,3.200483309E1
1.759931987E3,5.181543312E1,4.693851575E0,2.316484207E0,6.378293991E0,5.900405764E1,3.200483309E1,3.200483309E1
1.760929404E3,5.181543729E1,4.693899997E0,2.332560515E0,5.781595230E0,5.144660700E1,3.200483309E1,3.200483309E1
1.761927895E3,5.181546244E1,4.693949594E0,2.350524042E0,5.452117920E0,5.060059245E1,3.200483309E1,3.200483309E1
1.762926502E3,5.181549684E1,4.694015459E0,2.427185354E0,5.452117920E0,6.695208240E1,3.200483309E1,3.200483309E1
1.763925167E3,5.181553363E1,4.694081087E0,2.509778243E0,4.526025772E0,6.231056587E1,3.474526490E1,3.474526490E1
1.764923960E3,5.181556954E1,4.694153014E0,2.564331172E0,4.526025772E0,5.552954724E1,3.570123942E1,3.570123942E1
1.765927334E3,5.181560420E1,4.694210340E0,2.582190716E0,4.526025772E0,5.352002703E1,3.200483309E1,3.200483309E1
1.766926287E3,5.181563157E1,4.694277846E0,2.583976670E0,4.613083839E0,5.170357238E1,3.200483309E1,3.200483309E1
1.767926286E3,5.181566593E1,4.694286214E0,2.584155266E0,4.613083839E0,5.885724955E1,3.200483309E1,3.200483309E1
1.768926313E3,5.181568508E1,4.694312969E0,2.584173125E0,4.139696598E0,6.120958036E1,3.200483309E1,3.200483309E1
1.769926655E3,5.181568838E1,4.694363300E0,2.584174911E0,3.597844601E0,6.677977038E1,3.200483309E1,3.200483309E1
1.770926976E3,5.181569960E1,4.694380348E0,2.584175090E0,3.050873041E0,6.526123492E1,3.200483309E1,3.200483309E1
1.771927288E3,5.181567334E1,4.694331093E0,2.584175108E0,3.050873041E0,6.958225847E1,3.200483309E1,3.200483309E1
1.772927602E3,5.181565171E1,4.694291356E0,2.584175110E0,1.836015582E0,6.787143952E1,3.200483309E1,3.200483309E1
1.773927862E3,5.181565436E1,4.694287704E0,2.584175110E0,1.541427851E0,6.192527490E1,3.200483309E1,3.200483309E1
1.774928102E3,5.181564488E1,4.694265670E0,2.584175110E0,1.249472499E0,5.095632577E1,3.200483309E1,3.200483309E1
1.775928317E3,5.181564270E1,4.694258352E0,2.584175110E0,1.249472499E0,4.785274929E1,3.200483309E1,3.200483309E1
1.776928528E3,5.181563610E1,4.694254385E0,2.584175110E0,1.101942182E0,4.841844605E1,3.200483309E1,3.200483309E1
1.777928697E3,5.181563077E1,4.694247166E0,2.584175110E0,7.098673582E-1,4.741425114E1,3.200483309E1,3.200483309E1
1.778928864E3,5.181562802E1,4.694237763E0,2.584175110E0,7.637099177E-2,5.240893626E1,3.200483309E1,3.200483309E1
1.779929012E3,5.181562520E1,4.694230569E0,2.584175110E0,1.241636798E-1,5.546487217E1,3.200483309E1,3.200483309E1
1.780929153E3,5.181562196E1,4.694219008E0,2.584175110E0,5.249321461E-2,4.822474871E1,3.200483309E1,3.200483309E1
1.781929276E3,5.181561498E1,4.694206105E0,2.584175110E0,6.123037077E-3,4.817874056E1,3.200483309E1,3.200483309E1
1.782929395E3,5.181561035E1,4.694194218E0,2.584175110E0,3.386877477E-3,4.807084406E1,3.200483309E1,3.200483309E1
1.783929369E3,5.181560735E1,4.694187797E0,2.584175110E0,9.639716893E-2,4.810579072E1,3.200483309E1,3.200483309E1
1.784929339E3,5.181560613E1,4.694183964E0,2.584175110E0,3.417577827E-3,4.749629879E1,3.200483309E1,3.200483309E1
1.785929438E3,5.181560388E1,4.694178621E0,2.584175110E0,6.178377196E-3,4.571305251E1,3.200483309E1,3.200483309E1
1.786929533E3,5.181560240E1,4.694174149E0,2.584175110E0,9.555421770E-3,4.275066286E1,3.200483309E1,3.200483309E1
1.787929620E3,5.181560181E1,4.694169736E0,2.584175110E0,1.121480390E-2,3.591435384E1,3.200483309E1,3.200483309E1
1.788929707E3,5.181560301E1,4.694164440E0,2.584175110E0,6.855752319E-2,2.947992974E1,3.200483309E1,3.200483309E1
1.789929793E3,5.181560312E1,4.694163115E0,2.584175110E0,1.220079958E-1,2.703972855E1,3.200483309E1,3.200483309E1
1.790929873E3,5.181560619E1,4.694161471E0,2.584175110E0,4.228422046E-1,3.520848316E2,3.200483309E1,3.200483309E1
1.791929948E3,5.181560958E1,4.694157589E0,2.584175110E0,5.828335881E-1,3.428658248E2,3.200483309E1,3.200483309E1
1.792930024E3,5.181561259E1,4.694156539E0,2.584175110E0,5.828335881E-1,3.416090153E2,3.200483309E1,3.200483309E1
1.793930096E3,5.181561860E1,4.694150753E0,2.584175110E0,6.856876016E-1,3.330455427E2,4.774818478E1,4.774818478E1
1.794930164E3,5.181562906E1,4.694135690E0,2.584175110E0,8.059986234E-1,3.301521380E2,4.163932223E1,4.163932223E1
1.795930228E3,5.181563505E1,4.694108045E0,2.584175110E0,8.059986234E-1,3.152668062E2,4.617044189E1,4.617044189E1
1.796930293E3,5.181564217E1,4.694084343E0,2.584175110E0,8.059986234E-1,3.001904204E2,4.429939458E1,4.429939458E1
1.797930356E3,5.181564369E1,4.694063712E0,2.584175110E0,8.550621271E-1,2.893176061E2,4.352427346E1,4.352427346E1
1.798930415E3,5.181564688E1,4.694042882E0,2.584175110E0,1.054861665E0,2.893623575E2,4.303846097E1,4.303846097E1
1.799930472E3,5.181565318E1,4.694012718E0,2.584175110E0,1.277419448E0,2.911521130E2,3.200483309E1,3.200483309E1
1.800930527E3,5.181565925E1,4.693983197E0,2.584175110E0,1.277419448E0,2.923079722E2,3.200483309E1,3.200483309E1
1.801930584E3,5.181566071E1,4.693964025E0,2.584175110E0,1.375145435E0,2.911791605E2,3.200483309E1,3.200483309E1
1.802930636E3,5.181566215E1,4.693952100E0,2.584175110E0,1.096838236E0,2.849905720E2,3.200483309E1,3.200483309E1
1.803930688E3,5.181566204E1,4.693935647E0,2.584175110E0,1.096838236E0,2.839157461E2,3.200483309E1,3.200483309E1
1.804930737E3,5.181566255E1,4.693936712E0,2.584175110E0,8.613146544E-1,2.838280192E2,3.200483309E1,3.200483309E1
1.805930785E3,5.181566360E1,4.693940902E0,2.584175110E0,4.293042719E-1,2.845783838E2,3.200483309E1,3.200483309E1
1.806930833E3,5.181566510E1,4.693945142E0,2.584175110E0,3.986177444E-1,2.841189852E2,3.200483309E1,3.200483309E1
1.807930880E3,5.181566564E1,4.693941013E0,2.584175110E0,9.533081204E-3,2.833187056E2,3.200483309E1,3.200483309E1
1.808930925E3,5.181566586E1,4.693948768E0,2.584175110E0,1.658897549E-1,2.834845973E2,3.200483309E1,3.200483309E1
1.809930970E3,5.181566535E1,4.693955510E0,2.584175110E0,1.626266837E-1,2.826105789E2,3.200483309E1,3.200483309E1
1.810931013E3,5.181566609E1,4.693956390E0,2.584175110E0,2.501851618E-1,2.819779122E2,3.200483309E1,3.200483309E1
1.811931056E3,5.181566677E1,4.693952898E0,2.584175110E0,2.169325203E-2,2.805953999E2,3.200483309E1,3.200483309E1
1.812931098E3,5.181566738E1,4.693947354E0,2.584175110E0,2.501851618E-1,2.817736895E2,3.200483309E1,3.200483309E1
1.813931139E3,5.181566755E1,4.693942523E0,2.584175110E0,3.236516714E-1,2.768504619E2,3.200483309E1,3.200483309E1
1.814931179E3,5.181566401E1,4.693941129E0,2.584175110E0,3.802171946E-1,2.754405196E2,3.200483309E1,3.200483309E1
1.815931219E3,5.181566477E1,4.693937941E0,2.584175110E0,4.498254955E-1,2.694171943E2,3.200483309E1,3.200483309E1
1.816931258E3,5.181566502E1,4.693951447E0,2.584175110E0,9.255269915E-2,2.551542294E2,3.200483309E1,3.200483309E1
1.817931296E3,5.181566453E1,4.693949327E0,2.584175110E0,9.698849171E-2,2.554099243E2,3.200483309E1,3.200483309E1
1.818931334E3,5.181566318E1,4.693947270E0,2.584175110E0,9.018840641E-2,2.578968508E2,3.200483309E1,3.200483309E1
1.819931372E3,5.181565715E1,4.693953655E0,2.584175110E0,1.694695503E-1,2.552015489E2,3.200483309E1,3.200483309E1
1.820931409E3,5.181565654E1,4.693951940E0,2.584175110E0,1.484191697E-2,2.543942205E2,3.200483309E1,3.200483309E1
1.821931444E3,5.181565630E1,4.693952070E0,2.584175110E0,1.311039180E-2,2.545113993E2,3.200483309E1,3.200483309E1
1.822931481E3,5.181565587E1,4.693952281E0,2.584175110E0,8.455244824E-3,2.546699963E2,3.200483309E1,3.200483309E1
1.823931516E3,5.181565513E1,4.693952403E0,2.584175110E0,6.927736569E-3,2.526878480E2,3.200483309E1,3.200483309E1
1.824931552E3,5.181565450E1,4.693952971E0,2.584175110E0,1.132738777E-3,2.509065347E2,3.200483309E1,3.200483309E1
1.825931586E3,5.181565429E1,4.693953070E0,2.584175110E0,5.605775863E-3,2.499039449E2,3.200483309E1,3.200483309E1
1.826931620E3,5.181564476E1,4.693954553E0,2.584175110E0,2.779291011E-2,2.492458425E2,3.200483309E1,3.200483309E1
1.827931653E3,5.181564059E1,4.693963454E0,2.584175110E0,3.103120998E-2,2.487460912E2,3.200483309E1,3.200483309E1
1.828931688E3,5.181563626E1,4.693968472E0,2.584175110E0,1.476341020E-2,2.464717748E2,4.043317214E1,4.043317214E1
1.829931723E3,5.181563611E1,4.693968258E0,2.584175110E0,6.607054820E-5,2.464122702E2,4.041691889E1,4.041691889E1
1.830931755E3,5.181563576E1,4.693968976E0,2.584175110E0,7.349240128E-3,2.419415016E2,4.037944768E1,4.037944768E1
1.831931789E3,5.181563547E1,4.693969174E0,2.584175110E0,1.131322980E-2,2.382517241E2,4.034766385E1,4.034766385E1
1.832931822E3,5.181563371E1,4.693969849E0,2.584175110E0,2.660465613E-2,2.268965210E2,4.015368172E1,4.015368172E1
1.833931856E3,5.181563217E1,4.693970450E0,2.584175110E0,2.280979604E-2,2.265262564E2,3.998503133E1,3.998503133E1
1.834931888E3,5.181562988E1,4.693971659E0,2.584175110E0,2.741418779E-2,2.262626248E2,3.973568177E1,3.973568177E1
1.835931920E3,5.181562010E1,4.693982524E0,2.584175110E0,2.123686820E-1,2.225442835E2,3.875004505E1,3.875004505E1
1.836931952E3,5.181561579E1,4.693986241E0,2.584175110E0,1.961821318E-1,2.062680246E2,3.833641104E1,3.833641104E1
1.837931984E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.838932015E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.839932047E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.840932079E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.841932111E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.842932143E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.843932174E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.844932205E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.845932236E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.846932266E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.847932296E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.848932328E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.849932359E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.850932390E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,3.833641104E1,3.833641104E1
1.851932420E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.852932451E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.853932481E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.854932512E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.855932543E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.856932573E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.857932602E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.858932633E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.859932663E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.860932693E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.861932723E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.862932753E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.863932784E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.864932814E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.865932843E3,5.181561579E1,4.693986241E0,2.584175110E0,0.000000000E0,2.062680246E2,2.233399450E1,2.233399450E1
1.866932872E3,5.181561806E1,4.693975334E0,2.584175110E0,2.081627771E-2,2.869910525E2,2.244764114E1,2.244764114E1
1.867932903E3,5.181561774E1,4.693971596E0,2.584175110E0,1.569646895E-1,2.872221861E2,2.238642321E1,2.238642321E1
1.868932932E3,5.181561739E1,4.693965197E0,2.584175110E0,1.273037195E-1,2.886790927E2,2.232644241E1,2.232644241E1
1.869932963E3,5.181561745E1,4.693961996E0,2.584175110E0,1.569646895E-1,2.870258591E2,1.600241655E1,1.600241655E1
1.870932993E3,5.181561817E1,4.693953562E0,2.584175110E0,2.812824249E-1,2.900793635E2,1.600241655E1,1.600241655E1
1.871933023E3,5.181561948E1,4.693949558E0,2.584175110E0,7.164897025E-2,2.982107583E2,1.600241655E1,1.600241655E1
1.872933053E3,5.181561831E1,4.693950356E0,2.584175110E0,2.029651254E-1,2.992244130E2,1.600241655E1,1.600241655E1
1.873933082E3,5.181561892E1,4.693950157E0,2.584175110E0,5.902477354E-2,3.053819652E2,1.600241655E1,1.600241655E1
1.874933113E3,5.181561757E1,4.693952932E0,2.584175110E0,2.099331170E-1,3.145586795E2,1.600241655E1,1.600241655E1
1.875933142E3,5.181561415E1,4.693958241E0,2.584175110E0,3.707989119E-3,3.170062368E2,1.600241655E1,1.600241655E1
1.876933173E3,5.181561106E1,4.693955973E0,2.584175110E0,8.906307817E-2,1.450698712E2,1.600241655E1,1.600241655E1
1.877933202E3,5.181560585E1,4.693955418E0,2.584175110E0,1.541072279E-1,1.512248688E2,1.600241655E1,1.600241655E1
1.878933232E3,5.181560647E1,4.693959950E0,2.584175110E0,2.077846527E-1,1.441242998E2,1.600241655E1,1.600241655E1
1.879933261E3,5.181560422E1,4.693967093E0,2.584175110E0,2.313615680E-1,1.374893174E2,2.086497654E1,2.086497654E1
1.880933291E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.881933320E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.882933351E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.883933381E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.884933410E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.885933439E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.886933468E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.887933499E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.888933528E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.889933559E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.890933589E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.891933618E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.892933648E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.893933677E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.894933707E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.895933737E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.896933767E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.897933796E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.898933825E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.899933856E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.900933886E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.901933915E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.902933944E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.903933973E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.904934003E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.905934034E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.906934062E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.907934093E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.908934122E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.909934152E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.910934182E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.911934211E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.912934241E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.913934271E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.914934300E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.915934330E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.916934359E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.917934389E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.918934419E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.919934448E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.920934478E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.921934507E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.922934536E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.923934566E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.924934596E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.925934625E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.926934656E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.927934685E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.928934715E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.929934744E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.930934774E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.931934803E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.932934834E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.933934862E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.934934893E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.935934923E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.936934952E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.937934981E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.938935012E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.939935040E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.940935068E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.941935098E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.942935129E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.943935159E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.944935189E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.945935219E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.946935249E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.947935278E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.948935308E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.949935337E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.950935366E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.951935395E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.952935426E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.953935455E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
1.954935485E3,5.181560422E1,4.693967093E0,2.584175110E0,0.000000000E0,1.374893174E2,2.086497654E1,2.086497654E1
